ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,mode,ctrl,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,pid_p_roll,pid_d_roll,pid_i_roll,pid_p_pitch,pid_d_pitch,pid_i_pitch,u_diff_deg,u_sym_deg,left_inc_deg,right_inc_deg,left_deg,right_deg,morph_deg,left_pwm,right_pwm,morph_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
32497,28186,18361,14872,757,0,3,0,-0.37948,0.96127,9.7875,-0.006392,-0.008522,-0.009587,5.725,1.78,30.607,3.0273,48.2749,37.1483,110.4512,1274.1235,912.8636,-0.0109135,0.0074189,-0.0110488,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32535,18555,38290,30016,757,0,3,0,-0.37828,0.9517,9.79468,-0.006392,-0.008522,-0.010653,5.722,1.782,30.611,3.0228,48.2717,37.1557,110.387,1274.9371,913.7399,-0.0109031,0.0073981,-0.0110503,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32590,35112,19260,15410,759,0,3,0,-0.39624,0.9517,9.79348,-0.005326,-0.008522,-0.010653,5.725,1.765,30.618,3.0093,48.2619,37.1745,110.2971,1278.301,916.9243,-0.0108791,0.007346,-0.0110536,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32637,23391,18519,14887,761,0,3,0,-0.38666,0.95888,9.79109,-0.006392,-0.008522,-0.010653,5.723,1.769,30.618,2.9968,48.2586,37.1895,110.08,1280.5266,919.0812,-0.0108651,0.0072929,-0.0110527,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32697,18520,18317,14817,762,0,3,0,-0.38068,0.95888,9.79947,-0.005326,-0.009587,-0.009587,5.718,1.776,30.627,2.9815,48.2505,37.2122,109.8286,1283.1683,921.8579,-0.0108364,0.0072234,-0.0110556,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32744,28642,18470,15243,763,0,3,0,-0.38786,0.96247,9.79228,-0.006392,-0.008522,-0.010653,5.721,1.777,30.621,2.9696,48.2507,37.2238,109.6012,1285.4165,923.8886,-0.0108309,0.007174,-0.0110518,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32792,29322,18555,15294,764,0,3,0,-0.3735,0.95409,9.7863,-0.006392,-0.008522,-0.009587,5.72,1.774,30.625,2.9593,48.2464,37.2377,109.4568,1287.6176,926.0144,-0.0108154,0.0071296,-0.0110522,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32851,18468,18322,15152,766,0,3,0,-0.38906,0.9481,9.77792,-0.005326,-0.008522,-0.009587,5.715,1.784,30.628,2.9435,48.2407,37.2587,109.1685,1290.313,928.7651,-0.0107916,0.0070584,-0.0110519,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32898,28176,18405,14810,767,0,3,0,-0.37948,0.96007,9.80545,-0.007457,-0.010653,-0.010653,5.714,1.78,30.624,2.9335,48.2395,37.271,109.0031,1292.5128,930.775,-0.0107831,0.0070158,-0.011049,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32945,28736,18523,15313,768,0,3,0,-0.38786,0.95529,9.79827,-0.006392,-0.007457,-0.009587,5.714,1.785,30.622,2.9218,48.2371,37.285,108.7955,1294.7151,932.8762,-0.0107708,0.0069656,-0.0110463,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
32987,22790,18590,15377,769,0,3,0,-0.38307,0.95648,9.78869,-0.005326,-0.009587,-0.009587,5.712,1.79,30.624,2.9115,48.2338,37.2986,108.6116,1296.614,934.7629,-0.0107563,0.0069194,-0.0110453,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33051,33469,24779,16560,771,0,3,0,-0.38188,0.96606,9.78989,-0.006392,-0.007457,-0.009587,5.718,1.783,30.623,2.9001,48.2321,37.3108,108.4553,1299.3425,937.1967,-0.0107477,0.0068739,-0.0110427,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33090,24967,38896,30706,772,0,3,0,-0.38188,0.96367,9.79707,-0.006392,-0.009587,-0.010653,5.719,1.78,30.619,2.8946,48.2318,37.3168,108.3589,1300.5277,938.2653,-0.0107442,0.0068507,-0.0110409,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33142,33798,18425,15168,774,0,3,0,-0.39025,0.95888,9.79468,-0.006392,-0.008522,-0.010653,5.722,1.764,30.617,2.8811,48.2259,37.3334,108.2204,1303.922,941.3739,-0.0107274,0.0067977,-0.0110399,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33192,19791,19000,15733,776,0,3,0,-0.39744,0.95409,9.81982,-0.006392,-0.009587,-0.010653,5.722,1.769,30.614,2.8688,48.2237,37.3484,107.9932,1306.204,943.5594,-0.0107148,0.0067443,-0.0110376,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33240,23805,18055,14766,778,0,3,0,-0.38786,0.96845,9.79228,-0.005326,-0.008522,-0.009587,5.726,1.777,30.608,2.8553,48.2236,37.3614,107.7118,1308.5132,945.7107,-0.0107069,0.0066868,-0.0110334,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33299,18078,18266,14723,779,0,3,0,-0.38307,0.95768,9.7875,-0.006392,-0.008522,-0.009587,5.719,1.787,30.617,2.8412,48.2168,37.382,107.4662,1311.1537,948.4385,-0.0106809,0.0066206,-0.011035,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33346,28829,18429,15210,780,0,3,0,-0.38547,0.96007,9.79707,-0.006392,-0.009587,-0.010653,5.718,1.789,30.615,2.8303,48.214,37.3956,107.2774,1313.3439,950.5371,-0.0106679,0.0065728,-0.0110336,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33395,29930,18516,15286,781,0,3,0,-0.38068,0.95888,9.79947,-0.006392,-0.008522,-0.009587,5.719,1.789,30.612,2.8194,48.2128,37.4083,107.0769,1315.6283,952.6531,-0.0106585,0.006525,-0.0110305,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33436,22147,18415,15206,782,0,3,0,-0.37828,0.96486,9.7875,-0.005326,-0.008522,-0.009587,5.72,1.795,30.608,2.8095,48.2122,37.4195,106.8763,1317.5474,954.4606,-0.0106499,0.0064804,-0.0110276,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33483,28778,18483,15269,783,0,3,0,-0.39265,0.95888,9.77792,-0.006392,-0.008522,-0.010653,5.72,1.798,30.605,2.7986,48.2102,37.4318,106.6795,1319.7605,956.5464,-0.0106389,0.0064327,-0.0110256,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33546,39094,23825,15589,784,0,3,0,-0.38547,0.96367,9.79707,-0.006392,-0.009587,-0.010653,5.723,1.787,30.6,2.7873,48.2083,37.4446,106.5128,1322.4875,959.0045,-0.0106294,0.006386,-0.0110228,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33594,28706,18498,15262,786,0,3,0,-0.39145,0.95529,9.79707,-0.006392,-0.008522,-0.009587,5.721,1.786,30.604,2.7765,48.2039,37.4594,106.3533,1324.9111,961.337,-0.010613,0.0063385,-0.011022,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33641,28658,18053,14788,788,0,3,0,-0.38786,0.95768,9.79228,-0.006392,-0.008522,-0.009587,5.718,1.789,30.605,2.7661,48.1999,37.4734,106.1803,1327.083,963.4685,-0.010597,0.0062914,-0.011021,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33688,28448,18425,15199,789,0,3,0,-0.38188,0.95289,9.76595,-0.006392,-0.007457,-0.009587,5.716,1.79,30.609,2.7568,48.1962,37.4857,106.0357,1329.2261,965.5438,-0.0105819,0.0062487,-0.0110202,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33747,18479,18350,15171,790,0,3,0,-0.37948,0.95768,9.79827,-0.006392,-0.008522,-0.010653,5.715,1.799,30.605,2.7432,48.1944,37.5029,105.759,1331.9828,968.1818,-0.010567,0.0061849,-0.0110168,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33795,29509,18548,15289,791,0,3,0,-0.38068,0.95648,9.79707,-0.006392,-0.008522,-0.009587,5.714,1.797,30.607,2.7341,48.1912,37.5151,105.623,1334.2065,970.2816,-0.010554,0.0061441,-0.0110158,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33842,28391,18326,15115,793,0,3,0,-0.38427,0.95648,9.78989,-0.006392,-0.008522,-0.009587,5.712,1.799,30.608,2.7242,48.1878,37.5281,105.4593,1336.3777,972.3778,-0.0105397,0.0060993,-0.0110146,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33901,18529,17917,14722,794,0,3,0,-0.35913,0.96965,9.83658,-0.008522,-0.008522,-0.010653,5.71,1.803,30.607,2.7117,48.185,37.5437,105.2252,1339.1261,975.0145,-0.0105233,0.0060403,-0.0110124,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33948,28198,18430,15209,795,0,3,0,-0.39025,0.95888,9.78391,-0.005326,-0.009587,-0.010653,5.711,1.799,30.603,2.7019,48.1824,37.5563,105.0586,1341.2909,977.073,-0.0105109,0.0059964,-0.0110106,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
33996,29339,18465,15249,796,0,3,0,-0.38307,0.95409,9.79348,-0.005326,-0.009587,-0.010653,5.712,1.8,30.601,2.6921,48.1797,37.5689,104.8932,1343.5173,979.1819,-0.0104985,0.0059522,-0.0110091,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34035,18674,38315,29996,796,0,3,0,-0.38906,0.96367,9.79348,-0.006392,-0.007457,-0.009587,5.712,1.807,30.599,2.6872,48.1803,37.5739,104.7729,1344.4093,980.0088,-0.010496,0.0059292,-0.011007,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34088,34356,18949,15351,798,0,3,0,-0.38188,0.96007,9.7863,-0.006392,-0.008522,-0.010653,5.717,1.788,30.597,2.676,48.1768,37.5866,104.6658,1347.8456,983.0448,-0.0104848,0.0058846,-0.011005,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34135,28119,18385,15169,800,0,3,0,-0.38786,0.9517,9.79827,-0.006392,-0.007457,-0.009587,5.715,1.794,30.6,2.6657,48.1726,37.6009,104.4857,1350.0033,985.1804,-0.0104683,0.0058367,-0.0110048,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34194,18688,18775,15512,801,0,3,0,-0.38786,0.96845,9.79707,-0.007457,-0.009587,-0.009587,5.714,1.806,30.596,2.6518,48.1722,37.6167,104.1794,1352.7916,987.8092,-0.0104563,0.005771,-0.0110007,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34242,28645,18334,15095,803,0,3,0,-0.37709,0.96007,9.79827,-0.006392,-0.009587,-0.010653,5.714,1.802,30.594,2.643,48.17,37.628,104.0366,1355.0399,989.8994,-0.0104453,0.0057306,-0.010999,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34306,38966,24484,16419,804,0,3,0,-0.37589,0.95768,9.79468,-0.006392,-0.008522,-0.009587,5.715,1.792,30.596,2.6339,48.1665,37.6403,103.9265,1357.7201,992.3563,-0.0104324,0.0056904,-0.0109978,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34347,22196,18366,15158,806,0,3,0,-0.37589,0.9493,9.80186,-0.005326,-0.008522,-0.010653,5.713,1.792,30.599,2.6252,48.1621,37.6531,103.7976,1359.8546,994.4486,-0.0104159,0.0056494,-0.0109979,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34395,29621,18509,15267,807,0,3,0,-0.38786,0.95289,9.79827,-0.005326,-0.009587,-0.009587,5.712,1.793,30.601,2.6156,48.1585,37.6662,103.6374,1362.0712,996.59,-0.0104013,0.0056049,-0.0109971,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34442,28621,18342,15122,808,0,3,0,-0.39025,0.95768,9.78151,-0.006392,-0.008522,-0.009587,5.71,1.798,30.6,2.6055,48.1564,37.6783,103.4452,1364.2742,998.6859,-0.0103894,0.0055582,-0.010995,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34483,22396,18436,15240,809,0,3,0,-0.38786,0.96367,9.78989,-0.006392,-0.008522,-0.009587,5.711,1.808,30.591,2.5958,48.1584,37.6879,103.2061,1366.2458,1000.4644,-0.0103859,0.005512,-0.0109897,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34546,39054,23771,15556,810,0,3,0,-0.38188,0.9505,9.78869,-0.005326,-0.008522,-0.009587,5.712,1.798,30.598,2.5868,48.1524,37.7011,103.1201,1368.889,1002.9725,-0.0103681,0.0054724,-0.010991,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34599,34509,18458,14802,812,0,3,0,-0.38307,0.96367,9.7863,-0.005326,-0.009587,-0.010653,5.717,1.789,30.595,2.577,48.1504,37.7124,102.9791,1371.644,1005.4515,-0.0103585,0.0054297,-0.0109892,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34640,22624,17994,14717,813,0,3,0,-0.38068,0.97085,9.79109,-0.005326,-0.008522,-0.010653,5.723,1.797,30.588,2.5682,48.1522,37.7208,102.7703,1373.6357,1007.2172,-0.0103559,0.0053878,-0.0109855,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34690,30860,18431,15199,814,0,3,0,-0.37709,0.95529,9.79588,-0.006392,-0.008522,-0.009587,5.721,1.797,30.591,2.5591,48.1485,37.7333,102.6254,1375.8953,1009.3777,-0.010342,0.0053454,-0.0109861,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34736,27969,18427,15209,815,0,3,0,-0.39025,0.96367,9.77792,-0.006392,-0.008522,-0.009587,5.718,1.8,30.596,2.5498,48.1444,37.746,102.4706,1378.022,1011.4686,-0.0103263,0.0053017,-0.0109868,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34796,19634,18415,15227,817,0,3,0,-0.34357,0.97923,9.91798,-0.015979,-0.015979,-0.011718,5.721,1.787,30.566,2.5413,48.1568,37.7509,102.2332,1381.1392,1013.7404,-0.0103461,0.0052622,-0.0109727,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34844,23668,18486,15242,819,0,3,0,-0.39385,0.90261,9.79109,-0.011718,-0.003196,-0.010653,5.708,1.798,30.547,2.5287,48.1565,37.7645,101.9169,1383.3439,1015.9349,-0.0103307,0.0051991,-0.0109615,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34890,27978,18421,15217,820,0,3,0,-0.42258,0.92656,9.82102,-0.021305,-0.001065,-0.007457,5.651,1.824,30.511,2.5192,48.1636,37.7766,101.6119,1385.6417,1017.9765,-0.0103246,0.0051447,-0.0109334,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34949,18448,18310,15128,821,0,3,0,-0.40223,0.89304,9.87488,-0.006392,-0.013848,-0.010653,5.637,1.84,30.501,2.5085,48.1558,37.7981,101.405,1388.2,1020.8782,-0.0102804,0.005079,-0.0109161,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
34998,29515,18480,14892,822,0,3,0,-0.40582,0.96845,9.75757,-0.006392,-0.012783,-0.009587,5.638,1.846,30.444,2.4978,48.1736,37.8024,100.9919,1390.7909,1022.759,-0.0102994,0.0050231,-0.0108824,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35036,18684,38265,29985,822,0,3,0,-0.35674,0.99,9.81742,-0.006392,-0.006392,-0.010653,5.647,1.847,30.422,2.4952,48.1821,37.8014,100.8725,1391.8445,1023.3983,-0.0103134,0.0050097,-0.0108715,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35090,35142,18484,15267,824,0,3,0,-0.36512,0.96486,9.76116,-0.005326,-0.011718,-0.009587,5.673,1.815,30.381,2.4872,48.1954,37.802,100.7024,1395.6274,1026.1483,-0.0103331,0.0049758,-0.010851,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35137,28155,18460,14868,825,0,3,0,-0.38427,0.9924,9.78869,-0.007457,-0.007457,-0.010653,5.685,1.821,30.338,2.479,48.2101,37.804,100.4092,1398.1306,1027.9204,-0.0103527,0.0049346,-0.0108288,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35184,28427,18915,15680,826,0,3,0,-0.3723,0.97205,9.77553,-0.007457,-0.009587,-0.010653,5.693,1.823,30.3,2.4711,48.222,37.8063,100.143,1400.5914,1029.7498,-0.0103666,0.0048939,-0.0108088,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35244,18501,18448,15258,828,0,3,0,-0.38307,0.94092,9.77672,-0.005326,-0.010653,-0.009587,5.683,1.836,30.284,2.4604,48.2222,37.8219,99.8872,1403.4348,1032.4691,-0.0103479,0.0048334,-0.010794,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35291,28245,18433,15207,829,0,3,0,-0.38427,0.93134,9.82221,-0.007457,-0.007457,-0.009587,5.669,1.837,30.293,2.4537,48.2135,37.8381,99.8292,1405.4698,1034.6589,-0.0103185,0.0047965,-0.0107923,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35338,28208,18349,14809,830,0,3,0,-0.3711,0.95648,9.78391,-0.005326,-0.008522,-0.009587,5.672,1.837,30.277,2.4465,48.2159,37.8465,99.6619,1407.7316,1036.6396,-0.0103133,0.0047582,-0.0107821,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35398,19506,18476,14805,832,0,3,0,-0.37709,0.95888,9.7851,-0.007457,-0.008522,-0.010653,5.671,1.847,30.256,2.4357,48.2193,37.8596,99.3845,1410.6246,1039.2372,-0.010305,0.0047,-0.010769,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35446,28806,18455,15236,833,0,3,0,-0.37469,0.96367,9.80426,-0.005326,-0.008522,-0.010653,5.675,1.842,30.25,2.4292,48.218,37.8692,99.287,1412.8558,1041.264,-0.0102949,0.0046675,-0.010765,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35487,22086,18383,15158,834,0,3,0,-0.38188,0.96007,9.7851,-0.005326,-0.009587,-0.009587,5.68,1.849,30.236,2.4213,48.2214,37.8769,99.0737,1414.8464,1042.9989,-0.0102931,0.0046264,-0.0107571,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35563,38287,38443,30095,835,0,3,0,-0.37828,1.01275,9.77792,-0.005326,-0.007457,-0.009587,5.705,1.844,30.198,2.4122,48.2378,37.8766,98.7912,1417.8884,1045.0836,-0.0103202,0.0045866,-0.0107389,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35602,38781,38059,34732,836,0,3,0,-0.38427,0.92775,9.78989,-0.014914,-0.012783,-0.009587,5.682,1.825,30.201,2.408,48.232,37.8851,98.7899,1419.6388,1046.7751,-0.0103045,0.0045665,-0.010738,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35643,22323,18467,15223,838,0,3,0,-0.39624,0.85473,9.90601,0.005326,-0.009587,-0.006392,5.708,1.813,30.268,2.4008,48.2012,37.9146,98.9787,1421.9452,1049.8197,-0.0102378,0.0045354,-0.0107668,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35689,22366,18419,15188,840,0,3,0,-0.3699,0.92656,9.89763,-0.013848,-0.014914,-0.011718,5.694,1.785,30.31,2.3947,48.1766,37.9386,99.0984,1423.6454,1052.1742,-0.0101836,0.0045067,-0.0107898,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35736,23377,18462,15230,842,0,3,0,-0.38068,1.00078,9.80665,-0.012783,-0.012783,-0.009587,5.695,1.775,30.313,2.3869,48.1764,37.9466,98.9581,1425.8972,1054.1333,-0.0101814,0.0044716,-0.0107928,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35797,19564,18402,14872,844,0,3,0,-0.413,0.98162,9.77193,-0.009587,-0.009587,-0.012783,5.717,1.799,30.286,2.3709,48.1907,37.9516,98.4344,1429.071,1056.5311,-0.0102068,0.0043961,-0.0107861,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35844,28647,18503,15261,845,0,3,0,-0.38068,0.95888,9.78151,-0.007457,-0.008522,-0.010653,5.709,1.805,30.289,2.3617,48.187,37.963,98.2644,1431.2433,1058.6432,-0.0101927,0.0043515,-0.0107876,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35891,28187,18433,15203,846,0,3,0,-0.38906,0.93733,9.79468,-0.007457,-0.008522,-0.009587,5.696,1.813,30.307,2.3532,48.1766,37.979,98.1688,1433.2548,1060.8667,-0.0101634,0.0043089,-0.0107933,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35950,18483,18375,15200,847,0,3,0,-0.37709,0.95648,9.79348,-0.007457,-0.009587,-0.009587,5.687,1.821,30.317,2.342,48.1698,37.9964,97.966,1435.9113,1063.5964,-0.0101377,0.0042505,-0.0107956,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
35997,28574,18540,14902,848,0,3,0,-0.36751,0.97803,9.80186,-0.006392,-0.007457,-0.009587,5.696,1.82,30.306,2.3352,48.1744,38.0016,97.8065,1438.2567,1065.4829,-0.0101429,0.0042177,-0.0107904,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36036,23768,33248,30028,849,0,3,0,-0.36751,0.98402,9.79588,-0.006392,-0.008522,-0.010653,5.703,1.818,30.297,2.3318,48.1781,38.0034,97.7134,1439.4696,1066.4069,-0.0101486,0.0042012,-0.0107867,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36091,36582,18530,15285,851,0,3,0,-0.38307,0.9505,9.7863,-0.006392,-0.008522,-0.010653,5.707,1.805,30.295,2.3233,48.1747,38.0141,97.6384,1442.7703,1069.3209,-0.0101379,0.0041642,-0.0107866,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36137,27409,18283,14839,852,0,3,0,-0.38786,0.9493,9.79348,-0.006392,-0.007457,-0.010653,5.7,1.812,30.304,2.3153,48.1679,38.0272,97.5289,1444.8224,1071.4299,-0.0101171,0.0041246,-0.0107901,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36185,28547,18904,15649,853,0,3,0,-0.39025,0.94451,9.78031,-0.004261,-0.009587,-0.010653,5.696,1.821,30.314,2.306,48.1607,38.0413,97.3767,1446.9056,1073.6158,-0.0100948,0.0040782,-0.0107941,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36245,18552,18488,15293,855,0,3,0,-0.3699,0.96726,9.78391,-0.005326,-0.008522,-0.009587,5.7,1.833,30.312,2.2947,48.1609,38.0538,97.115,1449.7922,1076.2561,-0.010086,0.0040203,-0.0107927,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36291,27374,18447,15227,856,0,3,0,-0.36392,0.98402,9.79228,-0.006392,-0.008522,-0.010653,5.713,1.831,30.293,2.2883,48.1688,38.0567,96.9259,1452.1554,1078.0402,-0.0100982,0.0039878,-0.010785,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
36338,28224,18473,14842,857,0,3,0,-0.36392,0.96007,9.7875,-0.006392,-0.008522,-0.010653,5.716,1.826,30.289,2.2822,48.1689,38.0638,96.819,1454.3975,1079.9897,-0.0100942,0.0039574,-0.0107836,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
