ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
4623,0.268433,-0.034912,0.978149,1.014914,0.305176,-0.549316,-0.122070,-2.044,-15.337,-1.978,-15.433,-0.013,0.358,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4673,0.271851,-0.035034,0.977661,1.015358,0.427246,-1.586914,0.244141,-2.052,-15.530,-1.983,-15.428,0.041,-0.279,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4723,0.276611,-0.036133,0.972656,1.011869,0.671387,-0.549316,0.000000,-2.127,-15.865,-1.976,-15.451,-0.024,-0.193,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4775,0.277954,-0.034790,0.974365,1.013833,0.549316,0.000000,0.061035,-2.045,-15.912,-1.977,-15.463,0.023,-0.032,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4823,0.257935,-0.032227,0.985352,1.019062,1.831055,1.525879,-0.305176,-1.873,-14.662,-1.972,-15.416,0.272,1.700,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4873,0.267822,-0.034180,0.980469,1.016964,0.915527,-1.892090,0.183105,-1.997,-15.269,-1.967,-15.383,0.198,-0.152,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4923,0.270142,-0.033936,0.975586,1.012865,0.366211,-1.403809,0.000000,-1.992,-15.469,-1.962,-15.407,-0.097,-0.339,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4973,0.279541,-0.035278,0.974609,1.014520,0.427246,0.549316,0.000000,-2.073,-15.994,-1.963,-15.427,0.045,-0.204,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5014,0.285645,-0.036743,0.970459,1.012291,0.915527,0.732422,0.183105,-2.168,-16.390,-1.962,-15.416,0.059,0.079,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5066,0.278564,-0.034424,0.970337,1.010117,0.732422,-0.305176,0.000000,-2.032,-16.008,-1.958,-15.440,0.015,-0.443,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5123,0.283569,-0.035767,0.975952,1.016943,-0.427246,-0.244141,0.183105,-2.099,-16.191,-1.963,-15.489,-0.232,-0.852,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5173,0.269653,-0.031860,0.980835,1.017725,0.366211,0.122070,0.000000,-1.860,-15.364,-1.969,-15.506,-0.070,-0.095,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5214,0.282593,-0.036133,0.973267,1.014107,0.366211,3.784180,0.549316,-2.126,-16.180,-1.975,-15.512,-0.081,1.082,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5273,0.273682,-0.033203,0.979492,1.017550,1.281738,-0.366211,0.549316,-1.941,-15.602,-1.954,-15.310,0.421,1.626,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5323,0.258179,-0.031372,0.985474,1.019215,-0.061035,-2.868652,-0.061035,-1.823,-14.674,-1.941,-15.307,0.014,-0.827,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5373,0.270630,-0.034912,0.978394,1.015733,0.976562,-0.976562,0.000000,-2.044,-15.452,-1.945,-15.378,0.003,-0.937,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5414,0.271484,-0.033081,0.979248,1.016723,-0.183105,0.000000,-0.183105,-1.935,-15.487,-1.947,-15.404,-0.188,-0.200,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5473,0.285645,-0.039185,0.963013,1.005247,1.770020,-1.770020,0.671387,-2.330,-16.508,-1.942,-15.263,0.412,1.333,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5523,0.268188,-0.029785,0.981079,1.017511,-1.464844,-11.108398,-0.488281,-1.739,-15.282,-1.923,-15.252,-0.305,-3.259,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5573,0.283691,-0.037354,0.968262,1.009657,1.220703,3.784180,-0.183105,-2.209,-16.319,-1.953,-15.442,-0.261,-0.889,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
